rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
2,1,1,1,3,84.5636,0.000960566,2.94562,16.8352,264638904,1714380856,173193,1121977,1.06668,1.06668,120.996,120.996,166.362,510161,ns3::ThompsonSamplingWifiManager,7,0
2,2,1,1,3,83.9299,0.00105782,2.79927,17.5245,275502984,1714380856,180303,1121977,1.05845,1.05845,121,121,190.727,504717,ns3::ThompsonSamplingWifiManager,7,0
2,3,1,1,3,99.324,0.0047107,3.20442,0.749703,11589880,1714380856,7585,1121977,3.03656,3.03656,120.982,120.982,35.7259,24305.5,ns3::ThompsonSamplingWifiManager,7,0
2,4,1,1,3,85.4102,0.00102296,2.97619,15.9104,250124432,1714380856,163694,1121977,1.01384,1.01384,120.954,120.954,167.451,487185,ns3::ThompsonSamplingWifiManager,7,0
2,5,1,1,3,85.094,0.0011297,2.83631,16.2622,255545776,1714380856,167242,1121977,1.05429,1.05429,120.944,120.944,188.933,474350,ns3::ThompsonSamplingWifiManager,7,0
2,6,1,1,3,99.1216,0.00454625,3.13194,0.962294,15058440,1714380856,9855,1121977,1.02014,1.02014,120.409,120.409,44.7987,30865.3,ns3::ThompsonSamplingWifiManager,7,0
2,7,1,1,3,69.7225,0.000312662,2.05534,33.0053,519072296,1714380856,339707,1121977,1.01286,1.01286,121,121,106.213,698213,ns3::ThompsonSamplingWifiManager,7,0
2,8,1,1,3,69.3311,0.000484754,2.02903,33.4358,525781744,1714380856,344098,1121977,1.02625,1.02625,120.999,120.999,166.803,698184,ns3::ThompsonSamplingWifiManager,7,0
2,9,1,1,3,98.5559,0.00271033,3.68469,1.58043,24756656,1714380856,16202,1121977,1.1248,1.1248,120.635,120.635,43.9101,59699.3,ns3::ThompsonSamplingWifiManager,7,0
2,10,1,1,3,77.0313,0.000521563,2.42066,25.0392,393770184,1714380856,257703,1121977,1.019,1.019,121,121,134.408,623811,ns3::ThompsonSamplingWifiManager,7,0
2,11,1,1,3,67.7727,0.000447153,1.96232,35.1349,552498824,1714380856,361583,1121977,1.02537,1.02537,120.998,120.998,161.683,709541,ns3::ThompsonSamplingWifiManager,7,0
2,12,1,1,3,91.4767,0.00158475,3.20758,9.32586,146122640,1714380856,95630,1121977,1.00711,1.00711,120.549,120.549,151.548,306741,ns3::ThompsonSamplingWifiManager,7,0
2,1,1,1,3,84.0899,0.000923878,2.90296,17.3513,272760224,1714380856,178508,1121977,1.06668,1.06668,121,121,164.919,518202,ns3::ThompsonSamplingWifiManager,8,0
2,2,1,1,3,83.632,0.00104385,2.78642,17.85,280609560,1714380856,183645,1121977,1.05845,1.05845,120.996,120.996,191.697,511712,ns3::ThompsonSamplingWifiManager,8,0
2,3,1,1,3,99.3054,0.00447106,3.58377,0.769522,11907704,1714380856,7793,1121977,2.90414,2.90414,120.963,120.963,34.8385,27928.3,ns3::ThompsonSamplingWifiManager,8,0
2,4,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
2,5,1,1,3,85.7994,0.001063,3.02586,15.4869,243453184,1714380856,159328,1121977,1.01384,1.01384,120.948,120.948,169.365,482104,ns3::ThompsonSamplingWifiManager,8,0
2,6,1,1,3,85.4401,0.00116005,2.86485,15.8853,249612552,1714380856,163359,1121977,1.05429,1.05429,120.938,120.938,189.503,467999,ns3::ThompsonSamplingWifiManager,8,0
2,7,1,1,3,99.5459,0.00595306,3.05749,0.521405,7785160,1714380856,5095,1121977,1.02014,1.02014,114.935,114.935,30.3249,15577.9,ns3::ThompsonSamplingWifiManager,8,0
2,8,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
2,9,1,1,3,69.6874,0.000312513,2.05463,33.0435,519672800,1714380856,340100,1121977,1.01286,1.01286,121,121,106.286,698780,ns3::ThompsonSamplingWifiManager,8,0
2,10,1,1,3,69.9346,0.000498531,2.05105,32.7788,515435656,1714380856,337327,1121977,1.02625,1.02625,120.996,120.996,168.167,691875,ns3::ThompsonSamplingWifiManager,8,0
2,11,1,1,3,98.0186,0.00256919,3.53293,2.21297,33968968,1714380856,22231,1121977,1.1248,1.1248,118.235,118.235,57.1132,78540.5,ns3::ThompsonSamplingWifiManager,8,0
2,12,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
2,13,1,1,3,76.7682,0.000512176,2.40435,25.3261,398280840,1714380856,260655,1121977,1.019,1.019,121,121,133.501,626707,ns3::ThompsonSamplingWifiManager,8,0
2,14,1,1,3,67.9673,0.00045022,1.9707,34.929,549163200,1714380856,359400,1121977,1.02537,1.02537,120.977,120.977,161.808,708269,ns3::ThompsonSamplingWifiManager,8,0
2,15,1,1,3,91.8823,0.00166802,3.1439,8.84872,139168712,1714380856,91079,1121977,1.00711,1.00711,120.999,120.999,151.92,286343,ns3::ThompsonSamplingWifiManager,8,0
2,16,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
3,1,1,1,3,51.1264,0.00022786,1.443,53.2769,837880328,1714380856,548351,1121977,1.01325,1.01325,121,121,124.947,791268,ns3::ThompsonSamplingWifiManager,2,0
3,2,1,1,3,53.613,0.000249705,1.44411,51.0962,795249128,1714380856,520451,1121977,2.21444,2.21444,120.957,120.957,129.959,751587,ns3::ThompsonSamplingWifiManager,2,0
3,3,1,1,3,5.2248,1.87239e-05,0.174082,103.306,1624807968,1714380856,1063356,1121977,1.00351,1.00351,121,121,19.9102,185111,ns3::ThompsonSamplingWifiManager,2,0
3,4,1,1,3,7.5604,2.43761e-05,0.331845,100.766,1584766728,1714380856,1037151,1121977,1.01068,1.01068,121,121,25.2816,344174,ns3::ThompsonSamplingWifiManager,2,0
3,1,1,1,3,50.5615,0.000221311,1.43015,53.8928,847564792,1714380856,554689,1121977,1.01357,1.01357,121,121,122.759,793288,ns3::ThompsonSamplingWifiManager,3,0
3,2,1,1,3,50.2545,0.00021881,1.42841,54.246,852827224,1714380856,558133,1121977,1.05407,1.05407,120.999,120.999,122.125,797242,ns3::ThompsonSamplingWifiManager,3,0
3,3,1,1,3,4.04144,1.60662e-05,0.123456,104.595,1645095224,1714380856,1076633,1121977,1.00339,1.00339,121,121,17.2973,132917,ns3::ThompsonSamplingWifiManager,3,0
3,4,1,1,3,6.10859,2.08878e-05,0.222093,102.348,1609656320,1714380856,1053440,1121977,1.01044,1.01044,121,121,22.004,233962,ns3::ThompsonSamplingWifiManager,3,0
3,1,1,1,3,80.8122,0.00071099,2.66525,20.9179,328952424,1714380856,215283,1121977,1.01327,1.01327,120.992,120.992,153.063,573784,ns3::ThompsonSamplingWifiManager,1,0
3,2,1,1,3,83.3142,0.000870315,2.87627,18.2706,286058408,1714380856,187211,1121977,1.54722,1.54722,120.999,120.999,162.932,538470,ns3::ThompsonSamplingWifiManager,1,0
3,3,1,1,3,54.4444,7.18333e-05,1.53352,49.6559,780995944,1714380856,511123,1121977,1.00352,1.00352,121,121,36.7156,783816,ns3::ThompsonSamplingWifiManager,1,0
3,4,1,1,3,57.6547,0.000102161,1.64492,46.1594,725960440,1714380856,475105,1121977,1.01069,1.01069,121,121,48.5371,781510,ns3::ThompsonSamplingWifiManager,1,0
3,1,1,1,3,59.8873,0.000324029,1.67773,43.7269,687684040,1714380856,450055,1121977,1.01345,1.01345,120.999,120.999,145.831,755072,ns3::ThompsonSamplingWifiManager,6,0
